poliza_id,policy_number,poliza_renovacion,cartera_renovaciones,count_items,issue
224134,14517700009650,1,[np.int64(0)],1,renovacion_mismatch
224135,14517700009660,1,[np.int64(0)],1,renovacion_mismatch
224136,14517700009670,1,[np.int64(0)],1,renovacion_mismatch
224137,14517700009680,1,[np.int64(0)],1,renovacion_mismatch
224138,14517700009690,1,[np.int64(0)],1,renovacion_mismatch
224139,14517700009700,1,[np.int64(0)],1,renovacion_mismatch
224140,14517700009710,1,[np.int64(0)],1,renovacion_mismatch
224142,101004758,1,[np.int64(0)],1,renovacion_mismatch
224144,14517700009550,1,[np.int64(0)],1,renovacion_mismatch
224145,14517700009560,1,[np.int64(0)],1,renovacion_mismatch
224146,14517700009570,1,[np.int64(0)],1,renovacion_mismatch
224147,14517700009580,1,[np.int64(0)],1,renovacion_mismatch
224148,14517700009590,1,[np.int64(0)],1,renovacion_mismatch
224149,14517700009600,1,[np.int64(0)],1,renovacion_mismatch
224150,14517700009610,1,[np.int64(0)],1,renovacion_mismatch
224155,14517700011000,1,[np.int64(0)],1,renovacion_mismatch
224158,14517700011030,1,[np.int64(0)],1,renovacion_mismatch
224161,78860969,1,[np.int64(0)],1,renovacion_mismatch
224171,7860970,1,[np.int64(0)],1,renovacion_mismatch
224172,7860971,1,[np.int64(0)],1,renovacion_mismatch
224173,14517700010880,1,[np.int64(0)],1,renovacion_mismatch
224188,14517700010940,1,[np.int64(0)],1,renovacion_mismatch
224189,14517700010950,1,[np.int64(0)],1,renovacion_mismatch
224195,78860966,1,[np.int64(0)],1,renovacion_mismatch
224205,14517700010810,1,[np.int64(0)],1,renovacion_mismatch
224208,14517700010830,1,[np.int64(0)],1,renovacion_mismatch
224209,14517700010840,1,[np.int64(0)],1,renovacion_mismatch
224213,14517700010780,1,[np.int64(0)],1,renovacion_mismatch
224214,14517700010790,1,[np.int64(0)],1,renovacion_mismatch
224218,78736410,1,[np.int64(0)],1,renovacion_mismatch
224219,78860965,1,[np.int64(0)],1,renovacion_mismatch
224220,78736412,1,[np.int64(0)],1,renovacion_mismatch
224221,78736413,1,[np.int64(0)],1,renovacion_mismatch
224225,78736417,1,[np.int64(0)],1,renovacion_mismatch
224228,14517700010770,1,[np.int64(0)],1,renovacion_mismatch
224229,14517700010730,1,[np.int64(0)],1,renovacion_mismatch
224230,14517700010450,1,[np.int64(0)],1,renovacion_mismatch
224240,14517700010720,1,[np.int64(0)],1,renovacion_mismatch
224241,78736421,1,[np.int64(0)],1,renovacion_mismatch
224242,78736422,1,[np.int64(0)],1,renovacion_mismatch
224243,78860963,1,[np.int64(0)],1,renovacion_mismatch
224245,14517700010420,1,[np.int64(0)],1,renovacion_mismatch
224251,14517700010630,1,[np.int64(0)],1,renovacion_mismatch
224252,14517700010640,1,[np.int64(0)],1,renovacion_mismatch
224253,14517700010650,1,[np.int64(0)],1,renovacion_mismatch
224256,14517700010680,1,[np.int64(0)],1,renovacion_mismatch
224262,78736419,1,[np.int64(0)],1,renovacion_mismatch
224272,14517700010540,1,[np.int64(0)],1,renovacion_mismatch
224274,14517700010560,1,[np.int64(0)],1,renovacion_mismatch
224279,14517700010600,1,[np.int64(0)],1,renovacion_mismatch
224288,14517700010500,1,[np.int64(0)],1,renovacion_mismatch
224289,14517700010510,1,[np.int64(0)],1,renovacion_mismatch
224290,78736407,1,[np.int64(0)],1,renovacion_mismatch
224302,14517700010370,1,[np.int64(0)],1,renovacion_mismatch
224305,14517700010400,1,[np.int64(0)],1,renovacion_mismatch
224318,14517700009960,1,[np.int64(0)],1,renovacion_mismatch
224319,78736397,1,[np.int64(0)],1,renovacion_mismatch
224322,78736381,1,[np.int64(0)],1,renovacion_mismatch
224329,78736405,1,[np.int64(0)],1,renovacion_mismatch
224330,14517700010200,1,[np.int64(0)],1,renovacion_mismatch
224331,14517700010270,1,[np.int64(0)],1,renovacion_mismatch
224334,14517700010310,1,[np.int64(0)],1,renovacion_mismatch
224336,78736400,1,[np.int64(0)],1,renovacion_mismatch
224343,14517700010330,1,[np.int64(0)],1,renovacion_mismatch
224359,78736380,1,[np.int64(0)],1,renovacion_mismatch
224364,14517700009530,1,[np.int64(0)],1,renovacion_mismatch
224371,14517700009490,1,[np.int64(0)],1,renovacion_mismatch
224372,14517700009500,1,[np.int64(0)],1,renovacion_mismatch
224373,14517700009510,1,[np.int64(0)],1,renovacion_mismatch
224374,14517700009520,1,[np.int64(0)],1,renovacion_mismatch
224383,14517700009410,1,[np.int64(0)],1,renovacion_mismatch
224385,14517700009430,1,[np.int64(0)],1,renovacion_mismatch
224386,14517700009440,1,[np.int64(0)],1,renovacion_mismatch
224387,14517700009450,1,[np.int64(0)],1,renovacion_mismatch
224393,78736377,1,[np.int64(0)],1,renovacion_mismatch
224394,78736378,1,[np.int64(0)],1,renovacion_mismatch
224395,78736379,1,[np.int64(0)],1,renovacion_mismatch
224399,14517700009350,1,[np.int64(0)],1,renovacion_mismatch
224400,14517700009360,1,[np.int64(0)],1,renovacion_mismatch
224402,78736374,1,[np.int64(0)],1,renovacion_mismatch
224403,78736375,1,[np.int64(0)],1,renovacion_mismatch
224408,14517700009250,1,[np.int64(0)],1,renovacion_mismatch
224409,14517700009260,1,[np.int64(0)],1,renovacion_mismatch
224410,14517700009270,1,[np.int64(0)],1,renovacion_mismatch
224420,78736392,1,[np.int64(0)],1,renovacion_mismatch
224421,14517700009190,1,[np.int64(0)],1,renovacion_mismatch
224422,14517700009200,1,[np.int64(0)],1,renovacion_mismatch
224425,14517700009220,1,[np.int64(0)],1,renovacion_mismatch
224426,14517700009230,1,[np.int64(0)],1,renovacion_mismatch
224427,14517700009240,1,[np.int64(0)],1,renovacion_mismatch
224435,145817700009320,1,[np.int64(0)],1,renovacion_mismatch
224440,14517700009180,1,[np.int64(0)],1,renovacion_mismatch
224442,78736366,1,[np.int64(0)],1,renovacion_mismatch
224450,12096000017630,1,[np.int64(0)],1,renovacion_mismatch
224452,78736365,1,[np.int64(0)],1,renovacion_mismatch
224457,1000002619,1,[np.int64(0)],5,renovacion_mismatch
224458,78736363,1,[np.int64(0)],1,renovacion_mismatch
224460,14517700009060,1,[np.int64(0)],1,renovacion_mismatch
224472,14517700009030,1,[np.int64(0)],1,renovacion_mismatch
224475,14517700009040,1,[np.int64(0)],1,renovacion_mismatch
224477,78736390,1,[np.int64(0)],1,renovacion_mismatch
224478,14517700008970,1,[np.int64(0)],1,renovacion_mismatch
224482,78736388,1,[np.int64(0)],1,renovacion_mismatch
224488,78736360,1,[np.int64(0)],1,renovacion_mismatch
224489,78736361,1,[np.int64(0)],1,renovacion_mismatch
224490,78736386,1,[np.int64(0)],1,renovacion_mismatch
224492,78736359,1,[np.int64(0)],1,renovacion_mismatch
224495,14517700008940,1,[np.int64(0)],1,renovacion_mismatch
224496,14517700008950,1,[np.int64(0)],1,renovacion_mismatch
224498,78736356,1,[np.int64(0)],1,renovacion_mismatch
224499,78736357,1,[np.int64(0)],1,renovacion_mismatch
224500,14517700008880,1,[np.int64(0)],1,renovacion_mismatch
224510,14517700008860,1,[np.int64(0)],1,renovacion_mismatch
224513,78736385,1,[np.int64(0)],1,renovacion_mismatch
224515,78736358,1,[np.int64(0)],3,renovacion_mismatch
224516,78736354,1,[np.int64(0)],1,renovacion_mismatch
224518,78372194,1,[np.int64(0)],1,renovacion_mismatch
224529,14517700008790,1,[np.int64(0)],1,renovacion_mismatch
224535,14517700008820,1,[np.int64(0)],1,renovacion_mismatch
224537,14517700008840,1,[np.int64(0)],1,renovacion_mismatch
224541,14517700008730,1,[np.int64(0)],1,renovacion_mismatch
224545,14517700008770,1,[np.int64(0)],1,renovacion_mismatch
224549,78372189,1,[np.int64(0)],1,renovacion_mismatch
224550,14517700008700,1,[np.int64(0)],1,renovacion_mismatch
224552,14517700008710,1,[np.int64(0)],1,renovacion_mismatch
224556,78372191,1,[np.int64(0)],1,renovacion_mismatch
224559,14517700008650,1,[np.int64(0)],1,renovacion_mismatch
224560,78372195,1,[np.int64(0)],1,renovacion_mismatch
224562,1000003152,1,[np.int64(0)],6,renovacion_mismatch
224564,14517700008670,1,[np.int64(0)],1,renovacion_mismatch
224565,14517700008680,1,[np.int64(0)],1,renovacion_mismatch
224569,14517700008610,1,[np.int64(0)],1,renovacion_mismatch
224572,78372185,1,[np.int64(0)],1,renovacion_mismatch
224581,14517700008560,1,[np.int64(0)],1,renovacion_mismatch
224582,78372184,1,[np.int64(0)],1,renovacion_mismatch
224583,78372183,1,[np.int64(0)],1,renovacion_mismatch
224587,78372179,1,[np.int64(0)],1,renovacion_mismatch
224590,14517700008520,1,[np.int64(0)],1,renovacion_mismatch
224591,14517700008530,1,[np.int64(0)],1,renovacion_mismatch
224596,78372181,1,[np.int64(0)],1,renovacion_mismatch
224601,14517700008470,1,[np.int64(0)],1,renovacion_mismatch
224602,14517700008480,1,[np.int64(0)],1,renovacion_mismatch
224604,78372174,1,[np.int64(0)],2,renovacion_mismatch
224605,78372175,1,[np.int64(0)],1,renovacion_mismatch
224606,78372177,1,[np.int64(0)],1,renovacion_mismatch
224613,78372176,1,[np.int64(0)],1,renovacion_mismatch
224623,78372148,1,[np.int64(0)],1,renovacion_mismatch
224627,1000003045,2,[np.int64(0)],8,renovacion_mismatch
224631,78372145,1,[np.int64(0)],1,renovacion_mismatch
224642,1000002975,1,[np.int64(0)],1,renovacion_mismatch
224644,1000003242,2,[np.int64(0)],1,renovacion_mismatch
224645,1000002527,1,[np.int64(0)],13,renovacion_mismatch
224646,AA005509,1,[np.int64(0)],1,renovacion_mismatch
224653,14517700008340,1,[np.int64(0)],1,renovacion_mismatch
224657,78372170,1,[np.int64(0)],1,renovacion_mismatch
224659,78372172,1,[np.int64(0)],1,renovacion_mismatch
224667,14517700008160,1,[np.int64(0)],1,renovacion_mismatch
224669,14517700008180,1,[np.int64(0)],1,renovacion_mismatch
224670,14517700008190,1,[np.int64(0)],1,renovacion_mismatch
224673,14517700008230,1,[np.int64(0)],1,renovacion_mismatch
224676,78372169,1,[np.int64(0)],1,renovacion_mismatch
224677,78372167,1,[np.int64(0)],1,renovacion_mismatch
224691,14517700008110,1,[np.int64(0)],1,renovacion_mismatch
224692,14517700008120,1,[np.int64(0)],1,renovacion_mismatch
224695,14517700008150,1,[np.int64(0)],1,renovacion_mismatch
224696,78372166,1,[np.int64(0)],1,renovacion_mismatch
224697,78372163,1,[np.int64(0)],1,renovacion_mismatch
224698,78372164,1,[np.int64(0)],2,renovacion_mismatch
224702,994000000228,1,[np.int64(0)],1,renovacion_mismatch
224704,1000003280,1,[np.int64(0)],2,renovacion_mismatch
224707,14517700008050,1,[np.int64(0)],1,renovacion_mismatch
224708,78372141,1,[np.int64(0)],1,renovacion_mismatch
224709,78372142,1,[np.int64(0)],1,renovacion_mismatch
224710,78372143,1,[np.int64(0)],1,renovacion_mismatch
224716,78372162,1,[np.int64(0)],1,renovacion_mismatch
224724,14517700008020,1,[np.int64(0)],1,renovacion_mismatch
224726,14517700008040,1,[np.int64(0)],1,renovacion_mismatch
224728,14517700007990,1,[np.int64(0)],1,renovacion_mismatch
224730,78372158,1,[np.int64(0)],1,renovacion_mismatch
224743,78372161,1,[np.int64(0)],1,renovacion_mismatch
224746,14517700007970,1,[np.int64(0)],1,renovacion_mismatch
224750,14517700007920,1,[np.int64(0)],1,renovacion_mismatch
224753,14517700007950,1,[np.int64(0)],1,renovacion_mismatch
224754,78372154,1,[np.int64(0)],1,renovacion_mismatch
224756,101004758-1,1,[np.int64(0)],1,renovacion_mismatch
224760,14517700007850,1,[np.int64(0)],1,renovacion_mismatch
224762,14517700007870,1,[np.int64(0)],1,renovacion_mismatch
224765,78372151,1,[np.int64(0)],1,renovacion_mismatch
224766,78372152,1,[np.int64(0)],1,renovacion_mismatch
224774,78372155,1,[np.int64(0)],1,renovacion_mismatch
224785,14517700007740,1,[np.int64(0)],1,renovacion_mismatch
224787,14517700007760,1,[np.int64(0)],1,renovacion_mismatch
224788,101002350,1,[np.int64(0)],7,renovacion_mismatch
224791,14517700007780,1,[np.int64(0)],1,renovacion_mismatch
224798,14517700007720,1,[np.int64(0)],1,renovacion_mismatch
224800,78372140,1,[np.int64(0)],1,renovacion_mismatch
224806,14517700007680,1,[np.int64(0)],1,renovacion_mismatch
224808,78184535,1,[np.int64(0)],1,renovacion_mismatch
224812,78184538,1,[np.int64(0)],1,renovacion_mismatch
224817,78184533,1,[np.int64(0)],1,renovacion_mismatch
224821,78184534,1,[np.int64(0)],1,renovacion_mismatch
224831,14517700007600,1,[np.int64(0)],1,renovacion_mismatch
224838,14517700007540,1,[np.int64(0)],1,renovacion_mismatch
224839,14517700007550,1,[np.int64(0)],1,renovacion_mismatch
224840,14517700007560,1,[np.int64(0)],1,renovacion_mismatch
224844,14517700007570,1,[np.int64(0)],1,renovacion_mismatch
224845,14517700007480,1,[np.int64(0)],1,renovacion_mismatch
224846,78184527,1,[np.int64(0)],1,renovacion_mismatch
224853,14517700007490,1,[np.int64(0)],1,renovacion_mismatch
224863,145177700007460,1,[np.int64(0)],1,renovacion_mismatch
224869,78184526,1,[np.int64(0)],1,renovacion_mismatch
224876,14517700007380,1,[np.int64(0)],1,renovacion_mismatch
224877,14517700007390,1,[np.int64(0)],1,renovacion_mismatch
224894,AA005818-1,2,[np.int64(0)],1,renovacion_mismatch
224899,14517700007320,1,[np.int64(0)],1,renovacion_mismatch
224901,14517700007340,1,[np.int64(0)],1,renovacion_mismatch
224902,14517700007360,1,[np.int64(0)],1,renovacion_mismatch
224903,14517700007370,1,[np.int64(0)],1,renovacion_mismatch
224907,14517700007290,1,[np.int64(0)],1,renovacion_mismatch
224913,78184521,1,[np.int64(0)],1,renovacion_mismatch
224915,14517700007230,1,[np.int64(0)],1,renovacion_mismatch
224916,14517700007240,1,[np.int64(0)],1,renovacion_mismatch
224918,14517700007260,1,[np.int64(0)],1,renovacion_mismatch
224920,78184455,1,[np.int64(0)],1,renovacion_mismatch
224921,78184456,1,[np.int64(0)],1,renovacion_mismatch
224923,78184458,1,[np.int64(0)],1,renovacion_mismatch
224930,14517700007180,1,[np.int64(0)],1,renovacion_mismatch
224931,14517700007190,1,[np.int64(0)],1,renovacion_mismatch
224935,14517700007110,1,[np.int64(0)],1,renovacion_mismatch
224936,14517700007120,1,[np.int64(0)],1,renovacion_mismatch
224937,78184506,1,[np.int64(0)],2,renovacion_mismatch
224940,14517700007150,1,[np.int64(0)],1,renovacion_mismatch
224944,14517700007050,1,[np.int64(0)],1,renovacion_mismatch
224945,14517700007030,1,[np.int64(0)],1,renovacion_mismatch
224946,14517700007040,1,[np.int64(0)],1,renovacion_mismatch
224948,14517700007070,1,[np.int64(0)],1,renovacion_mismatch
224952,3009644,1,[np.int64(0)],2,renovacion_mismatch
224959,14517700006980,1,[np.int64(0)],1,renovacion_mismatch
224960,14517700006990,1,[np.int64(0)],1,renovacion_mismatch
224961,14517700007000,1,[np.int64(0)],1,renovacion_mismatch
224962,14517700007020,1,[np.int64(0)],1,renovacion_mismatch
224963,78184518,1,[np.int64(0)],1,renovacion_mismatch
224968,78184513,1,[np.int64(0)],1,renovacion_mismatch
224975,14517700006930,1,[np.int64(0)],1,renovacion_mismatch
224980,78184510,1,[np.int64(0)],1,renovacion_mismatch
224983,14517700006870,1,[np.int64(0)],1,renovacion_mismatch
224990,14517700006880,1,[np.int64(0)],1,renovacion_mismatch
224991,14517700006890,1,[np.int64(0)],1,renovacion_mismatch
225011,78184504,1,[np.int64(0)],1,renovacion_mismatch
225015,14517700006770,1,[np.int64(0)],1,renovacion_mismatch
225017,14517700006760,1,[np.int64(0)],1,renovacion_mismatch
225025,78184501,1,[np.int64(0)],4,renovacion_mismatch
225036,12096000017580,1,[np.int64(0)],1,renovacion_mismatch
225037,78184451,1,[np.int64(0)],1,renovacion_mismatch
225038,78184452,1,[np.int64(0)],1,renovacion_mismatch
225039,14517700006690,1,[np.int64(0)],1,renovacion_mismatch
225040,14517700006700,1,[np.int64(0)],1,renovacion_mismatch
225043,14517700006660,1,[np.int64(0)],1,renovacion_mismatch
225048,1000003061,1,[np.int64(0)],2,renovacion_mismatch
225055,14517700006600,1,[np.int64(0)],1,renovacion_mismatch
225056,14517700006631,1,[np.int64(0)],1,renovacion_mismatch
225059,14517700006560,1,[np.int64(0)],1,renovacion_mismatch
225061,78184498,1,[np.int64(0)],1,renovacion_mismatch
225062,78184499,1,[np.int64(0)],1,renovacion_mismatch
225063,1000003146,1,[np.int64(0)],1,renovacion_mismatch
225064,1000003160,1,[np.int64(0)],1,renovacion_mismatch
225065,1000003080,1,[np.int64(0)],5,renovacion_mismatch
225066,1000003038,1,[np.int64(0)],3,renovacion_mismatch
225073,14517700006500,1,[np.int64(0)],1,renovacion_mismatch
225076,14517700006530,1,[np.int64(0)],1,renovacion_mismatch
225084,14517700006580,1,[np.int64(0)],1,renovacion_mismatch
225088,78184493,1,[np.int64(0)],1,renovacion_mismatch
225091,78184497,1,[np.int64(0)],1,renovacion_mismatch
225104,14517700006490,1,[np.int64(0)],1,renovacion_mismatch
225106,78184491,1,[np.int64(0)],1,renovacion_mismatch
225107,14517700006470,1,[np.int64(0)],1,renovacion_mismatch
225110,1000003039,1,[np.int64(0)],14,renovacion_mismatch
225111,1000003086,1,[np.int64(0)],5,renovacion_mismatch
225113,78184488,1,[np.int64(0)],1,renovacion_mismatch
225114,78184495,1,[np.int64(0)],2,renovacion_mismatch
225115,78184494,1,[np.int64(0)],1,renovacion_mismatch
225118,78184485,1,[np.int64(0)],1,renovacion_mismatch
225122,1000003017,1,[np.int64(0)],2,renovacion_mismatch
225124,78184487,1,[np.int64(0)],1,renovacion_mismatch
225126,14517700006460,1,[np.int64(0)],1,renovacion_mismatch
225132,14517700006420,1,[np.int64(0)],1,renovacion_mismatch
225133,14517700006430,1,[np.int64(0)],1,renovacion_mismatch
225134,78184483,1,[np.int64(0)],1,renovacion_mismatch
225135,14517700006440,1,[np.int64(0)],1,renovacion_mismatch
225136,78184484,1,[np.int64(0)],1,renovacion_mismatch
225144,14517700006370,1,[np.int64(0)],1,renovacion_mismatch
225145,14517700006390,1,[np.int64(0)],1,renovacion_mismatch
225146,14517700006400,1,[np.int64(0)],1,renovacion_mismatch
225149,14517700006310,1,[np.int64(0)],1,renovacion_mismatch
225150,14517700006320,1,[np.int64(0)],1,renovacion_mismatch
225151,14517700006330,1,[np.int64(0)],1,renovacion_mismatch
225152,14517700006340,1,[np.int64(0)],1,renovacion_mismatch
225154,78184479,1,[np.int64(0)],1,renovacion_mismatch
225168,14517700006280,1,[np.int64(0)],1,renovacion_mismatch
225170,78184449,1,[np.int64(0)],1,renovacion_mismatch
225183,14517700006250,1,[np.int64(0)],1,renovacion_mismatch
225189,78184473,1,[np.int64(0)],1,renovacion_mismatch
225191,78184475,1,[np.int64(0)],1,renovacion_mismatch
225196,14517700006200,1,[np.int64(0)],1,renovacion_mismatch
225197,78184466,1,[np.int64(0)],1,renovacion_mismatch
225200,78184469,1,[np.int64(0)],1,renovacion_mismatch
225201,78184470,1,[np.int64(0)],1,renovacion_mismatch
225203,2050330486101,1,[np.int64(0)],1,renovacion_mismatch
225205,14517700006110,1,[np.int64(0)],1,renovacion_mismatch
225207,78184465,1,[np.int64(0)],1,renovacion_mismatch
225221,14517700006080,1,[np.int64(0)],1,renovacion_mismatch
225223,14517700006100,1,[np.int64(0)],1,renovacion_mismatch
225235,14517700005990,1,[np.int64(0)],1,renovacion_mismatch
225238,2050330486801,2,[np.int64(0)],1,renovacion_mismatch
225240,101004265,2,[np.int64(0)],1,renovacion_mismatch
225241,14517700006030,1,[np.int64(0)],1,renovacion_mismatch
225242,14517700006050,1,[np.int64(0)],1,renovacion_mismatch
225248,78184463,1,[np.int64(0)],1,renovacion_mismatch
225249,78184464,1,[np.int64(0)],1,renovacion_mismatch
225251,78184446,1,[np.int64(0)],1,renovacion_mismatch
225252,2050330412602,1,[np.int64(0)],3,renovacion_mismatch
225263,1000003084,1,[np.int64(0)],2,renovacion_mismatch
225264,78033642,1,[np.int64(0)],1,renovacion_mismatch
225265,78033643,1,[np.int64(0)],1,renovacion_mismatch
225268,78033646,1,[np.int64(0)],1,renovacion_mismatch
225269,78033647,1,[np.int64(0)],1,renovacion_mismatch
225280,12096000017540,1,[np.int64(0)],1,renovacion_mismatch
225282,78033641,1,[np.int64(0)],1,renovacion_mismatch
225284,14517700005930,1,[np.int64(0)],1,renovacion_mismatch
225287,78033639,1,[np.int64(0)],1,renovacion_mismatch
225288,78033640,1,[np.int64(0)],2,renovacion_mismatch
225290,14517700005940,1,[np.int64(0)],1,renovacion_mismatch
225295,78033638,1,[np.int64(0)],3,renovacion_mismatch
225298,12096000017500,1,[np.int64(0)],1,renovacion_mismatch
225304,14517700005870,1,[np.int64(0)],1,renovacion_mismatch
225305,14517700005880,1,[np.int64(0)],1,renovacion_mismatch
